step,x_center,y_center,width,height,conf,label,time
0,94.17066955566406,51.06907653808594,70.298828125,50.09498596191406,0.9712899923324585,Red Block,0.07865357398986816
1,94.17601013183594,51.04509735107422,70.1990966796875,49.92680358886719,0.9710471034049988,Red Block,0.025876760482788086
2,94.17601013183594,51.04509735107422,70.1990966796875,49.92680358886719,0.9710471034049988,Red Block,0.026179790496826172
3,94.1598129272461,51.07459259033203,70.35826110839844,50.1063117980957,0.9712596535682678,Red Block,0.026370525360107422
4,94.1598129272461,51.07459259033203,70.35826110839844,50.1063117980957,0.9712596535682678,Red Block,0.025647878646850586
5,94.1260757446289,51.11586380004883,70.59001159667969,50.23474884033203,0.9707003235816956,Red Block,0.025747060775756836
6,94.1260757446289,51.11586380004883,70.59001159667969,50.23474884033203,0.9707003235816956,Red Block,0.02595233917236328
7,93.82853698730469,51.271949768066406,70.4764404296875,50.69110107421875,0.9714350700378418,Red Block,0.02595043182373047
8,93.82853698730469,51.271949768066406,70.4764404296875,50.69110107421875,0.9714350700378418,Red Block,0.026004791259765625
9,104.21347045898438,50.69847106933594,70.46898651123047,50.937286376953125,0.9630129337310791,Red Block,0.025743722915649414
10,104.21347045898438,50.69847106933594,70.46898651123047,50.937286376953125,0.9630129337310791,Red Block,0.025774478912353516
11,118.18656158447266,56.78466033935547,70.46110534667969,38.998260498046875,0.9613267779350281,Red Block,0.03687882423400879
12,118.18656158447266,56.78466033935547,70.46110534667969,38.998260498046875,0.9613267779350281,Red Block,0.02562117576599121
13,140.50485229492188,51.048789978027344,38.8184814453125,53.48626708984375,0.9605484008789062,Red Block,0.02560257911682129
14,140.50485229492188,51.048789978027344,38.8184814453125,53.48626708984375,0.9605484008789062,Red Block,0.02550363540649414
15,4.87083625793457,48.53419876098633,9.974464416503906,17.037445068359375,0.8489526510238647,Blue Block,0.025939464569091797
15,154.9910125732422,56.35663604736328,10.12060546875,40.269439697265625,0.7934383153915405,Red Block,0.025939464569091797
16,4.87083625793457,48.53419876098633,9.974464416503906,17.037445068359375,0.8489526510238647,Blue Block,0.02570033073425293
16,154.9910125732422,56.35663604736328,10.12060546875,40.269439697265625,0.7934383153915405,Red Block,0.02570033073425293
35,18.366649627685547,54.97265625,37.150413513183594,77.78359985351562,0.3163917064666748,Epuck,0.026356220245361328
35,62.091522216796875,15.230466842651367,53.02492904663086,29.619800567626953,0.28440260887145996,Green Block,0.026356220245361328
36,18.366649627685547,54.97265625,37.150413513183594,77.78359985351562,0.3163917064666748,Epuck,0.025744199752807617
36,62.091522216796875,15.230466842651367,53.02492904663086,29.619800567626953,0.28440260887145996,Green Block,0.025744199752807617
45,131.62554931640625,48.39468765258789,57.468780517578125,57.057594299316406,0.6627058982849121,Epuck,0.02668619155883789
46,131.62554931640625,48.39468765258789,57.468780517578125,57.057594299316406,0.6627058982849121,Epuck,0.025664806365966797
57,13.610660552978516,51.299400329589844,27.145339965820312,41.6802978515625,0.9150645136833191,Blue Block,0.03408980369567871
57,29.602619171142578,49.75910949707031,18.807571411132812,35.39720153808594,0.5516707897186279,Blue Block,0.03408980369567871
57,36.13660430908203,47.71720886230469,16.441619873046875,33.78207015991211,0.31719765067100525,Blue Block,0.03408980369567871
58,13.610660552978516,51.299400329589844,27.145339965820312,41.6802978515625,0.9150645136833191,Blue Block,0.026012659072875977
58,29.602619171142578,49.75910949707031,18.807571411132812,35.39720153808594,0.5516707897186279,Blue Block,0.026012659072875977
58,36.13660430908203,47.71720886230469,16.441619873046875,33.78207015991211,0.31719765067100525,Blue Block,0.026012659072875977
59,36.243141174316406,51.8131103515625,53.50006103515625,38.34712219238281,0.9293205142021179,Blue Block,0.02581310272216797
60,36.243141174316406,51.8131103515625,53.50006103515625,38.34712219238281,0.9293205142021179,Blue Block,0.02599954605102539
61,89.5986557006836,49.90540313720703,26.071548461914062,32.6435432434082,0.4037036895751953,Blue Block,0.033333778381347656
62,89.5986557006836,49.90540313720703,26.071548461914062,32.6435432434082,0.4037036895751953,Blue Block,0.02582573890686035
63,101.02130126953125,51.902313232421875,25.50537109375,38.850833892822266,0.49362826347351074,Blue Block,0.025950193405151367
64,101.02130126953125,51.902313232421875,25.50537109375,38.850833892822266,0.49362826347351074,Blue Block,0.026463747024536133
65,134.41134643554688,51.52696990966797,47.12774658203125,42.80690383911133,0.9346551299095154,Blue Block,0.02557063102722168
65,58.89867401123047,42.61472702026367,26.30035400390625,18.087799072265625,0.6586988568305969,Black Block,0.02557063102722168
66,134.41134643554688,51.52696990966797,47.12774658203125,42.80690383911133,0.9346551299095154,Blue Block,0.026050567626953125
66,58.89867401123047,42.61472702026367,26.30035400390625,18.087799072265625,0.6586988568305969,Black Block,0.026050567626953125
67,143.6082763671875,53.023311614990234,33.252197265625,43.52379608154297,0.945043683052063,Blue Block,0.02583169937133789
68,143.6082763671875,53.023311614990234,33.252197265625,43.52379608154297,0.945043683052063,Blue Block,0.026010751724243164
69,6.560380935668945,44.462158203125,13.275444030761719,40.66387939453125,0.9142810106277466,Blue Block,0.02585458755493164
70,6.560380935668945,44.462158203125,13.275444030761719,40.66387939453125,0.9142810106277466,Blue Block,0.025927305221557617
71,12.87849235534668,44.92070007324219,25.83035659790039,43.161678314208984,0.9498271942138672,Blue Block,0.026023149490356445
71,132.85499572753906,43.34085464477539,29.630577087402344,18.362892150878906,0.8125348687171936,Black Block,0.026023149490356445
72,12.87849235534668,44.92070007324219,25.83035659790039,43.161678314208984,0.9498271942138672,Blue Block,0.025686979293823242
72,132.85499572753906,43.34085464477539,29.630577087402344,18.362892150878906,0.8125348687171936,Black Block,0.025686979293823242
73,25.448755264282227,45.02831268310547,50.75394821166992,41.92778015136719,0.9578319191932678,Blue Block,0.02625751495361328
73,151.5944366455078,43.16530227661133,16.8101806640625,19.62248992919922,0.591665506362915,Black Block,0.02625751495361328
74,25.448755264282227,45.02831268310547,50.75394821166992,41.92778015136719,0.9578319191932678,Blue Block,0.02586221694946289
74,151.5944366455078,43.16530227661133,16.8101806640625,19.62248992919922,0.591665506362915,Black Block,0.02586221694946289
75,66.1191635131836,44.928871154785156,61.61430740356445,37.34010314941406,0.9549933671951294,Blue Block,0.026185274124145508
75,126.8475341796875,16.479068756103516,67.44107055664062,32.490318298339844,0.4718366861343384,Epuck,0.026185274124145508
76,66.1191635131836,44.928871154785156,61.61430740356445,37.34010314941406,0.9549933671951294,Blue Block,0.02582716941833496
76,126.8475341796875,16.479068756103516,67.44107055664062,32.490318298339844,0.4718366861343384,Epuck,0.02582716941833496
77,103.97492980957031,44.98755645751953,61.42786407470703,35.18357849121094,0.9641560316085815,Blue Block,0.025361299514770508
78,103.97492980957031,44.98755645751953,61.42786407470703,35.18357849121094,0.9641560316085815,Blue Block,0.025283336639404297
79,116.84735107421875,44.3890266418457,63.16913604736328,36.295814514160156,0.964745283126831,Blue Block,0.02628040313720703
80,116.84735107421875,44.3890266418457,63.16913604736328,36.295814514160156,0.964745283126831,Blue Block,0.025646448135375977
81,11.846900939941406,49.71398162841797,23.59308624267578,32.377655029296875,0.9386639595031738,Green Block,0.026108503341674805
81,150.2094268798828,43.64566421508789,19.411773681640625,43.63384246826172,0.9367139339447021,Blue Block,0.026108503341674805
82,11.846900939941406,49.71398162841797,23.59308624267578,32.377655029296875,0.9386639595031738,Green Block,0.026050090789794922
82,150.2094268798828,43.64566421508789,19.411773681640625,43.63384246826172,0.9367139339447021,Blue Block,0.026050090789794922
83,3.4011292457580566,54.92677688598633,6.806865692138672,50.03032684326172,0.39748167991638184,Blue Block,0.0273129940032959
84,3.4011292457580566,54.92677688598633,6.806865692138672,50.03032684326172,0.39748167991638184,Blue Block,0.025874614715576172
85,21.855438232421875,49.936279296875,43.37066650390625,47.26029968261719,0.9224164485931396,Blue Block,0.027287006378173828
86,21.855438232421875,49.936279296875,43.37066650390625,47.26029968261719,0.9224164485931396,Blue Block,0.025725126266479492
87,28.93310546875,53.90626525878906,57.22047424316406,57.186676025390625,0.9101323485374451,Blue Block,0.026326656341552734
87,44.61848068237305,52.831077575683594,27.569534301757812,49.10295486450195,0.3206707835197449,Blue Block,0.026326656341552734
88,28.93310546875,53.90626525878906,57.22047424316406,57.186676025390625,0.9101323485374451,Blue Block,0.02579498291015625
88,44.61848068237305,52.831077575683594,27.569534301757812,49.10295486450195,0.3206707835197449,Blue Block,0.02579498291015625
89,35.53990173339844,53.074745178222656,71.18315124511719,59.265716552734375,0.9748512506484985,Blue Block,0.027884483337402344
89,84.038330078125,52.25129318237305,28.581924438476562,45.871498107910156,0.9406328797340393,Blue Block,0.027884483337402344
89,117.47441101074219,49.25166320800781,33.29400634765625,32.163330078125,0.7598879337310791,Green Block,0.027884483337402344
90,35.53990173339844,53.074745178222656,71.18315124511719,59.265716552734375,0.9748512506484985,Blue Block,0.025948762893676758
90,84.038330078125,52.25129318237305,28.581924438476562,45.871498107910156,0.9406328797340393,Blue Block,0.025948762893676758
90,117.47441101074219,49.25166320800781,33.29400634765625,32.163330078125,0.7598879337310791,Green Block,0.025948762893676758
91,68.61424255371094,52.08567810058594,74.48065185546875,54.00025939941406,0.9546226263046265,Blue Block,0.02614307403564453
91,117.40438842773438,51.84437561035156,28.575347900390625,44.582763671875,0.9289034605026245,Blue Block,0.02614307403564453
91,145.9696807861328,48.78414535522461,28.035797119140625,34.113243103027344,0.7998892068862915,Green Block,0.02614307403564453
92,68.61424255371094,52.08567810058594,74.48065185546875,54.00025939941406,0.9546226263046265,Blue Block,0.02637791633605957
92,117.40438842773438,51.84437561035156,28.575347900390625,44.582763671875,0.9289034605026245,Blue Block,0.02637791633605957
92,145.9696807861328,48.78414535522461,28.035797119140625,34.113243103027344,0.7998892068862915,Green Block,0.02637791633605957
93,108.86116790771484,51.816307067871094,74.23692321777344,52.08880615234375,0.968381941318512,Blue Block,0.025615453720092773
93,151.92408752441406,52.76195526123047,16.19482421875,48.387786865234375,0.9142971038818359,Blue Block,0.025615453720092773
93,7.115622520446777,52.46955108642578,14.055665969848633,55.570648193359375,0.8928028345108032,Red Block,0.025615453720092773
94,108.86116790771484,51.816307067871094,74.23692321777344,52.08880615234375,0.968381941318512,Blue Block,0.025981664657592773
94,151.92408752441406,52.76195526123047,16.19482421875,48.387786865234375,0.9142971038818359,Blue Block,0.025981664657592773
94,7.115622520446777,52.46955108642578,14.055665969848633,55.570648193359375,0.8928028345108032,Red Block,0.025981664657592773
95,135.01661682128906,51.444679260253906,50.15008544921875,54.78326416015625,0.9663216471672058,Blue Block,0.026426076889038086
95,26.820777893066406,51.48920440673828,53.39000701904297,50.76173782348633,0.9620816111564636,Red Block,0.026426076889038086
96,135.01661682128906,51.444679260253906,50.15008544921875,54.78326416015625,0.9663216471672058,Blue Block,0.02642965316772461
96,26.820777893066406,51.48920440673828,53.39000701904297,50.76173782348633,0.9620816111564636,Red Block,0.02642965316772461
97,46.2694091796875,50.65668487548828,69.23342895507812,50.15718460083008,0.9707815051078796,Red Block,0.02599811553955078
97,148.5629425048828,51.88737487792969,22.812225341796875,56.97857666015625,0.9282816648483276,Blue Block,0.02599811553955078
98,46.2694091796875,50.65668487548828,69.23342895507812,50.15718460083008,0.9707815051078796,Red Block,0.026182174682617188
98,148.5629425048828,51.88737487792969,22.812225341796875,56.97857666015625,0.9282816648483276,Blue Block,0.026182174682617188
99,73.29246520996094,50.769535064697266,68.91714477539062,50.79840850830078,0.9633857607841492,Red Block,0.02564096450805664
100,73.29246520996094,50.769535064697266,68.91714477539062,50.79840850830078,0.9633857607841492,Red Block,0.026132822036743164
101,98.64108276367188,45.334991455078125,68.141357421875,40.296478271484375,0.9555423855781555,Red Block,0.026044845581054688
101,148.965087890625,70.82096862792969,21.932098388671875,17.544342041015625,0.4675208032131195,Blue Block,0.026044845581054688
102,98.64108276367188,45.334991455078125,68.141357421875,40.296478271484375,0.9555423855781555,Red Block,0.025567054748535156
102,148.965087890625,70.82096862792969,21.932098388671875,17.544342041015625,0.4675208032131195,Blue Block,0.025567054748535156
103,112.30294799804688,39.061279296875,66.5538330078125,28.34991455078125,0.9266189336776733,Red Block,0.02602219581604004
104,112.30294799804688,39.061279296875,66.5538330078125,28.34991455078125,0.9266189336776733,Red Block,0.02587747573852539
105,137.92178344726562,51.32868957519531,43.931671142578125,53.67353820800781,0.9627397060394287,Red Block,0.02602672576904297
106,137.92178344726562,51.32868957519531,43.931671142578125,53.67353820800781,0.9627397060394287,Red Block,0.026099681854248047
107,152.5257110595703,50.499996185302734,14.88946533203125,58.16089630126953,0.844880223274231,Red Block,0.026076078414916992
107,2.4636335372924805,47.096675872802734,5.018026351928711,15.221702575683594,0.5559174418449402,Blue Block,0.026076078414916992
108,152.5257110595703,50.499996185302734,14.88946533203125,58.16089630126953,0.844880223274231,Red Block,0.026267528533935547
108,2.4636335372924805,47.096675872802734,5.018026351928711,15.221702575683594,0.5559174418449402,Blue Block,0.026267528533935547
117,154.8788299560547,47.78501510620117,9.940521240234375,14.7470703125,0.7052469849586487,Blue Block,0.02786731719970703
117,12.625797271728516,12.30766487121582,25.106719970703125,24.758792877197266,0.4174903333187103,Blue Block,0.02786731719970703
118,154.8788299560547,47.78501510620117,9.940521240234375,14.7470703125,0.7052469849586487,Blue Block,0.02582693099975586
118,12.625797271728516,12.30766487121582,25.106719970703125,24.758792877197266,0.4174903333187103,Blue Block,0.02582693099975586
119,18.621448516845703,12.639467239379883,36.723182678222656,25.121410369873047,0.5411561131477356,Epuck,0.025942087173461914
119,18.56465721130371,12.619927406311035,36.482112884521484,25.1641902923584,0.3577411472797394,Blue Block,0.025942087173461914
120,18.621448516845703,12.639467239379883,36.723182678222656,25.121410369873047,0.5411561131477356,Epuck,0.0259397029876709
120,18.56465721130371,12.619927406311035,36.482112884521484,25.1641902923584,0.3577411472797394,Blue Block,0.0259397029876709
133,102.90496826171875,50.96619415283203,73.64642333984375,50.106231689453125,0.3324199914932251,Epuck,0.02594614028930664
134,102.90496826171875,50.96619415283203,73.64642333984375,50.106231689453125,0.3324199914932251,Epuck,0.026923179626464844
135,135.34466552734375,51.06214141845703,48.221893310546875,54.88917922973633,0.4936833083629608,Epuck,0.025993824005126953
136,135.34466552734375,51.06214141845703,48.221893310546875,54.88917922973633,0.4936833083629608,Epuck,0.02559208869934082
145,9.04409408569336,53.11875915527344,18.34112548828125,42.31410217285156,0.9295848608016968,Blue Block,0.025923728942871094
146,9.04409408569336,53.11875915527344,18.34112548828125,42.31410217285156,0.9295848608016968,Blue Block,0.027105331420898438
147,22.242921829223633,52.33749008178711,44.92436599731445,40.27051544189453,0.9560876488685608,Blue Block,0.02599048614501953
148,22.242921829223633,52.33749008178711,44.92436599731445,40.27051544189453,0.9560876488685608,Blue Block,0.026154756546020508
149,30.299945831298828,52.780643463134766,55.64238739013672,37.903297424316406,0.9402812123298645,Blue Block,0.025373220443725586
150,30.299945831298828,52.780643463134766,55.64238739013672,37.903297424316406,0.9402812123298645,Blue Block,0.0254058837890625
151,64.59124755859375,54.09112548828125,49.9013671875,33.72866439819336,0.78190678358078,Blue Block,0.02531909942626953
152,64.59124755859375,54.09112548828125,49.9013671875,33.72866439819336,0.78190678358078,Blue Block,0.026356935501098633
153,113.23785400390625,53.057586669921875,32.73590850830078,40.990997314453125,0.7486951947212219,Blue Block,0.026253700256347656
154,113.23785400390625,53.057586669921875,32.73590850830078,40.990997314453125,0.7486951947212219,Blue Block,0.026321887969970703
155,134.6477508544922,51.89568328857422,48.487457275390625,42.51513671875,0.9293777942657471,Blue Block,0.0257110595703125
155,114.43607330322266,55.632171630859375,11.799423217773438,29.12906265258789,0.2753158509731293,Blue Block,0.0257110595703125
156,134.6477508544922,51.89568328857422,48.487457275390625,42.51513671875,0.9293777942657471,Blue Block,0.026369810104370117
156,114.43607330322266,55.632171630859375,11.799423217773438,29.12906265258789,0.2753158509731293,Blue Block,0.026369810104370117
157,144.09454345703125,53.28497314453125,32.52289581298828,43.88386535644531,0.9434499740600586,Blue Block,0.02608346939086914
158,144.09454345703125,53.28497314453125,32.52289581298828,43.88386535644531,0.9434499740600586,Blue Block,0.02588033676147461
159,157.1071319580078,51.21868133544922,5.73583984375,41.20440673828125,0.34234172105789185,Blue Block,0.026076316833496094
160,157.1071319580078,51.21868133544922,5.73583984375,41.20440673828125,0.34234172105789185,Blue Block,0.025734901428222656
161,3.299537181854248,44.704444885253906,6.687468528747559,38.63361740112305,0.5207928419113159,Blue Block,0.02539205551147461
162,3.299537181854248,44.704444885253906,6.687468528747559,38.63361740112305,0.5207928419113159,Blue Block,0.02617478370666504
163,13.157997131347656,49.45432662963867,26.014999389648438,30.859703063964844,0.9476604461669922,Blue Block,0.025978803634643555
163,133.7689971923828,43.699581146240234,28.388671875,17.94226837158203,0.9397642612457275,Black Block,0.025978803634643555
164,13.157997131347656,49.45432662963867,26.014999389648438,30.859703063964844,0.9476604461669922,Blue Block,0.02646470069885254
164,133.7689971923828,43.699581146240234,28.388671875,17.94226837158203,0.9397642612457275,Black Block,0.02646470069885254
165,39.97895050048828,44.52790832519531,59.23775100708008,38.62016296386719,0.929510772228241,Blue Block,0.02615666389465332
165,68.35440826416016,45.41056442260742,13.315216064453125,34.67694091796875,0.5334572196006775,Blue Block,0.02615666389465332
166,39.97895050048828,44.52790832519531,59.23775100708008,38.62016296386719,0.929510772228241,Blue Block,0.026859045028686523
166,68.35440826416016,45.41056442260742,13.315216064453125,34.67694091796875,0.5334572196006775,Blue Block,0.026859045028686523
167,65.8519515991211,44.73381423950195,60.055419921875,36.87525177001953,0.9381722807884216,Blue Block,0.025389432907104492
168,65.8519515991211,44.73381423950195,60.055419921875,36.87525177001953,0.9381722807884216,Blue Block,0.026343345642089844
169,105.0146484375,44.20266342163086,61.83887481689453,34.89537811279297,0.9595747590065002,Blue Block,0.025768756866455078
170,105.0146484375,44.20266342163086,61.83887481689453,34.89537811279297,0.9595747590065002,Blue Block,0.02575850486755371
171,129.37852478027344,43.83484649658203,61.67096710205078,37.49951171875,0.951717734336853,Blue Block,0.0259091854095459
172,129.37852478027344,43.83484649658203,61.67096710205078,37.49951171875,0.951717734336853,Blue Block,0.02685379981994629
173,144.32908630371094,43.65068817138672,31.324920654296875,41.19715881347656,0.9394528269767761,Blue Block,0.025638103485107422
174,144.32908630371094,43.65068817138672,31.324920654296875,41.19715881347656,0.9394528269767761,Blue Block,0.025591611862182617
175,3.8301501274108887,53.920562744140625,7.614927291870117,49.788448333740234,0.6642796397209167,Blue Block,0.02585625648498535
176,3.8301501274108887,53.920562744140625,7.614927291870117,49.788448333740234,0.6642796397209167,Blue Block,0.025929927825927734
177,19.977088928222656,52.80702590942383,39.96769714355469,55.806785583496094,0.9662822484970093,Blue Block,0.025629520416259766
178,19.977088928222656,52.80702590942383,39.96769714355469,55.806785583496094,0.9662822484970093,Blue Block,0.02634263038635254
179,27.119606018066406,50.5711669921875,53.787330627441406,55.08805847167969,0.9635017514228821,Blue Block,0.026936769485473633
179,65.70543670654297,52.11779022216797,27.085498809814453,46.337493896484375,0.9076123833656311,Blue Block,0.026936769485473633
179,100.57437896728516,51.816184997558594,34.25749206542969,40.75053787231445,0.3768497407436371,Green Block,0.026936769485473633
180,27.119606018066406,50.5711669921875,53.787330627441406,55.08805847167969,0.9635017514228821,Blue Block,0.025722503662109375
180,65.70543670654297,52.11779022216797,27.085498809814453,46.337493896484375,0.9076123833656311,Blue Block,0.025722503662109375
180,100.57437896728516,51.816184997558594,34.25749206542969,40.75053787231445,0.3768497407436371,Green Block,0.025722503662109375
181,56.99462890625,51.63341522216797,75.52850341796875,54.98273849487305,0.965548038482666,Blue Block,0.02738022804260254
181,106.27696228027344,51.913578033447266,25.43023681640625,45.215553283691406,0.9470470547676086,Blue Block,0.02738022804260254
181,139.40060424804688,48.43409729003906,36.039306640625,32.14569091796875,0.7556880116462708,Green Block,0.02738022804260254
182,56.99462890625,51.63341522216797,75.52850341796875,54.98273849487305,0.965548038482666,Blue Block,0.026100873947143555
182,106.27696228027344,51.913578033447266,25.43023681640625,45.215553283691406,0.9470470547676086,Blue Block,0.026100873947143555
182,139.40060424804688,48.43409729003906,36.039306640625,32.14569091796875,0.7556880116462708,Green Block,0.026100873947143555
183,85.5318374633789,51.4423828125,77.95954895019531,52.4140625,0.959509015083313,Blue Block,0.026378870010375977
183,133.222412109375,51.465057373046875,28.915283203125,45.9091796875,0.9082949757575989,Blue Block,0.026378870010375977
183,153.51889038085938,48.50758743286133,12.91387939453125,35.317787170410156,0.8702550530433655,Green Block,0.026378870010375977
184,85.5318374633789,51.4423828125,77.95954895019531,52.4140625,0.959509015083313,Blue Block,0.025995492935180664
184,133.222412109375,51.465057373046875,28.915283203125,45.9091796875,0.9082949757575989,Blue Block,0.025995492935180664
184,153.51889038085938,48.50758743286133,12.91387939453125,35.317787170410156,0.8702550530433655,Green Block,0.025995492935180664
185,121.97136688232422,50.728843688964844,76.22245788574219,53.11793899536133,0.9539603590965271,Blue Block,0.025791406631469727
185,13.372011184692383,41.097900390625,26.192283630371094,35.474327087402344,0.26615390181541443,Red Block,0.025791406631469727
186,121.97136688232422,50.728843688964844,76.22245788574219,53.11793899536133,0.9539603590965271,Blue Block,0.0257260799407959
186,13.372011184692383,41.097900390625,26.192283630371094,35.474327087402344,0.26615390181541443,Red Block,0.0257260799407959
187,23.434398651123047,50.933250427246094,46.56652069091797,50.64788818359375,0.946965754032135,Red Block,0.051314353942871094
187,140.07919311523438,51.559234619140625,39.679779052734375,55.42801284790039,0.9404392838478088,Blue Block,0.051314353942871094
188,23.434398651123047,50.933250427246094,46.56652069091797,50.64788818359375,0.946965754032135,Red Block,0.02701091766357422
188,140.07919311523438,51.559234619140625,39.679779052734375,55.42801284790039,0.9404392838478088,Blue Block,0.02701091766357422
189,42.80816650390625,55.746910095214844,68.51861572265625,37.78070068359375,0.9621993899345398,Red Block,0.049056053161621094
189,146.228515625,58.092315673828125,27.496673583984375,44.00666809082031,0.9489446878433228,Blue Block,0.049056053161621094
190,42.80816650390625,55.746910095214844,68.51861572265625,37.78070068359375,0.9621993899345398,Red Block,0.026135921478271484
190,146.228515625,58.092315673828125,27.496673583984375,44.00666809082031,0.9489446878433228,Blue Block,0.026135921478271484
195,37.982608795166016,52.6148681640625,55.374183654785156,37.982112884521484,0.9280259609222412,Blue Block,0.05018877983093262
196,37.982608795166016,52.6148681640625,55.374183654785156,37.982112884521484,0.9280259609222412,Blue Block,0.026540040969848633
197,135.127685546875,51.72611999511719,49.43096160888672,41.98933410644531,0.9350049495697021,Blue Block,0.05274391174316406
197,114.13860321044922,54.97148132324219,11.136947631835938,28.358551025390625,0.3616006374359131,Blue Block,0.05274391174316406
198,135.127685546875,51.72611999511719,49.43096160888672,41.98933410644531,0.9350049495697021,Blue Block,0.026750564575195312
198,114.13860321044922,54.97148132324219,11.136947631835938,28.358551025390625,0.3616006374359131,Blue Block,0.026750564575195312
199,130.2493896484375,51.19263458251953,59.496429443359375,52.23894119262695,0.9663609862327576,Red Block,0.04940652847290039
